Country_Name,Country_Code,Year,gdp
Hungary,HUN,2007,13907.50338
Hungary,HUN,2008,15739.73541
Iceland,ISL,1996,27897.00172
Iceland,ISL,1997,28016.7524
Iceland,ISL,1998,30901.04929
Iceland,ISL,1999,32198.90858
Iceland,ISL,2000,31813.37344
Iceland,ISL,2001,28585.9254
Iceland,ISL,2002,31996.20172
Iceland,ISL,2003,39044.09099
Iceland,ISL,2004,46917.27216
Iceland,ISL,2005,56249.75055
Iceland,ISL,2006,56103.54115
Iceland,ISL,2007,68348.31817
Iceland,ISL,2008,55575.29196
India,IND,1996,396.0146123
India,IND,1997,411.3877208
India,IND,1998,409.1943859
India,IND,1999,437.5861178
India,IND,2000,438.8646304
India,IND,2001,447.0138966
India,IND,2002,466.2008042
India,IND,2003,541.1352279
India,IND,2004,621.3183767
India,IND,2005,707.008019
India,IND,2006,792.0259698
India,IND,2007,1018.166373
India,IND,2008,991.4846304
Indonesia,IDN,1996,1210.948122
Indonesia,IDN,1997,1132.562479
Indonesia,IDN,1998,493.9995683
Indonesia,IDN,1999,714.5453308
Indonesia,IDN,2000,830.5845879
Indonesia,IDN,2001,796.3958746
Indonesia,IDN,2002,957.7806429
Indonesia,IDN,2003,1133.411259
Indonesia,IDN,2004,1222.911783
Indonesia,IDN,2005,1342.544156
Indonesia,IDN,2006,1688.874304
Indonesia,IDN,2007,1975.167375
Indonesia,IDN,2008,2300.370675
"Iran, Islamic Rep.",IRN,1996,1955.146029
"Iran, Islamic Rep.",IRN,1997,1816.586694
"Iran, Islamic Rep.",IRN,1998,1725.756278
"Iran, Islamic Rep.",IRN,1999,1749.827783
"Iran, Islamic Rep.",IRN,2000,1657.169748
"Iran, Islamic Rep.",IRN,2001,1890.991526
"Iran, Islamic Rep.",IRN,2002,1892.036143
"Iran, Islamic Rep.",IRN,2003,2231.342796
"Iran, Islamic Rep.",IRN,2004,2729.838416
"Iran, Islamic Rep.",IRN,2005,3215.653433
"Iran, Islamic Rep.",IRN,2006,3738.689284
"Iran, Islamic Rep.",IRN,2007,4857.368371
"Iran, Islamic Rep.",IRN,2008,5574.410436
Iraq,IRQ,2004,1391.816923
Iraq,IRQ,2005,1849.603911
Iraq,IRQ,2006,2351.812429
Iraq,IRQ,2007,3129.224922
Iraq,IRQ,2008,4521.03247
Ireland,IRL,1996,20860.59696
Ireland,IRL,1997,22542.8108
Ireland,IRL,1998,24263.23885
Ireland,IRL,1999,26284.30478
Ireland,IRL,2000,26241.51451
Ireland,IRL,2001,28227.27791
Ireland,IRL,2002,32539.95499
Ireland,IRL,2003,41107.03151
Ireland,IRL,2004,47630.92531
Ireland,IRL,2005,50878.63814
Ireland,IRL,2006,54306.91278
Ireland,IRL,2007,61359.64477
Ireland,IRL,2008,61257.89572
Isle of Man,IMN,1996,14526.08821
Isle of Man,IMN,1997,16663.41728
Isle of Man,IMN,1998,19366.13321
Isle of Man,IMN,1999,21784.8796
Isle of Man,IMN,2000,21551.77936
Isle of Man,IMN,2001,22059.72362
Isle of Man,IMN,2002,25688.4634
Isle of Man,IMN,2003,30366.03975
Isle of Man,IMN,2004,36608.45177
Isle of Man,IMN,2005,39033.70012
Isle of Man,IMN,2006,43482.35943
Isle of Man,IMN,2007,73153.32375
Isle of Man,IMN,2008,74203.13176
Israel,ISR,1996,19317.87104
Israel,ISR,1997,19658.13263
Israel,ISR,1998,19423.75323
Israel,ISR,1999,19133.0482
Israel,ISR,2000,21042.9816
Israel,ISR,2001,20299.13773
Israel,ISR,2002,18427.60702
Israel,ISR,2003,18964.22364
Israel,ISR,2004,19892.05951
Israel,ISR,2005,20557.12408
Israel,ISR,2006,21827.82317
Israel,ISR,2007,24889.16836
Israel,ISR,2008,29531.57216
Italy,ITA,1996,23020.09994
Italy,ITA,1997,21779.62437
Italy,ITA,1998,22252.35809
Italy,ITA,1999,21936.82313
Italy,ITA,2000,20051.24215
Italy,ITA,2001,20400.81111
Italy,ITA,2002,22196.50675
Italy,ITA,2003,27387.22632
Italy,ITA,2004,31174.56109
Italy,ITA,2005,31959.26295
Italy,ITA,2006,33410.74744
Italy,ITA,2007,37698.78665
Italy,ITA,2008,40640.18386
Jamaica,JAM,1996,2538.822628
Jamaica,JAM,1997,2880.10168
Jamaica,JAM,1998,3338.596274
Jamaica,JAM,1999,3338.20084
Jamaica,JAM,2000,3360.870402
Jamaica,JAM,2001,3394.800708
Jamaica,JAM,2002,3596.496282
Jamaica,JAM,2003,3465.221998
Jamaica,JAM,2004,3719.97351
Jamaica,JAM,2005,4082.240762
Jamaica,JAM,2006,4313.160082
Jamaica,JAM,2007,4620.517913
Jamaica,JAM,2008,4902.512038
Japan,JPN,1996,38436.92631
Japan,JPN,1997,35021.71909
Japan,JPN,1998,31902.7671
Japan,JPN,1999,36026.55608
Japan,JPN,2000,38532.04088
Japan,JPN,2001,33846.46564
Japan,JPN,2002,32289.35054
Japan,JPN,2003,34808.39092
Japan,JPN,2004,37688.72234
Japan,JPN,2005,37217.64873
Japan,JPN,2006,35433.98896
Japan,JPN,2007,35275.22843
Japan,JPN,2008,39339.29757
Jordan,JOR,1996,1469.001548
Jordan,JOR,1997,1499.542259
Jordan,JOR,1998,1605.614581
Jordan,JOR,1999,1624.9791
Jordan,JOR,2000,1657.889256
Jordan,JOR,2001,1728.260509
Jordan,JOR,2002,1812.288374
Jordan,JOR,2003,1889.213962
Jordan,JOR,2004,2061.456882
Jordan,JOR,2005,2203.083787
Jordan,JOR,2006,2537.30049
Jordan,JOR,2007,2762.806354
Jordan,JOR,2008,3385.609665
Kazakhstan,KAZ,1996,1350.333866
Kazakhstan,KAZ,1997,1445.569414
Kazakhstan,KAZ,1998,1468.701798
Kazakhstan,KAZ,1999,1130.113592
Kazakhstan,KAZ,2000,1229.000958
Kazakhstan,KAZ,2001,1490.92709
Kazakhstan,KAZ,2002,1658.030785
Kazakhstan,KAZ,2003,2068.124118
Kazakhstan,KAZ,2004,2874.288291
Kazakhstan,KAZ,2005,3771.278957
Kazakhstan,KAZ,2006,5291.57565
Kazakhstan,KAZ,2007,6771.414797
Kazakhstan,KAZ,2008,8513.564645
Kenya,KEN,1996,427.9512673
Kenya,KEN,1997,452.9848068
Kenya,KEN,1998,473.4327212
Kenya,KEN,1999,421.4328846
Kenya,KEN,2000,403.9797132
Kenya,KEN,2001,401.7763612
Kenya,KEN,2002,395.8493511
Kenya,KEN,2003,436.6875357
Kenya,KEN,2004,458.8843551
Kenya,KEN,2005,519.7999346
Kenya,KEN,2006,697.0066385
Kenya,KEN,2007,839.1081117
Kenya,KEN,2008,916.8992515
Kiribati,KIR,1996,842.9591391
Kiribati,KIR,1997,842.281248
Kiribati,KIR,1998,801.1629805
Kiribati,KIR,1999,832.0547943
Kiribati,KIR,2000,796.7937634
Kiribati,KIR,2001,734.9492461
Kiribati,KIR,2002,826.585504
Kiribati,KIR,2003,1015.038605
Kiribati,KIR,2004,1130.602806
Kiribati,KIR,2005,1214.556667
Kiribati,KIR,2006,1151.555618
Kiribati,KIR,2007,1357.632211
Kiribati,KIR,2008,1413.30234
"Korea, Rep.",KOR,1996,13137.90807
"Korea, Rep.",KOR,1997,12131.8747
"Korea, Rep.",KOR,1998,8085.323528
"Korea, Rep.",KOR,1999,10409.32689
"Korea, Rep.",KOR,2000,11947.57913
"Korea, Rep.",KOR,2001,11252.90755
"Korea, Rep.",KOR,2002,12782.52553
"Korea, Rep.",KOR,2003,14209.38852
"Korea, Rep.",KOR,2004,15907.66583
"Korea, Rep.",KOR,2005,18639.52221
"Korea, Rep.",KOR,2006,20888.38015
"Korea, Rep.",KOR,2007,23060.70788
"Korea, Rep.",KOR,2008,20430.63946
Kosovo,XKX,2000,1087.762401
Kosovo,XKX,2001,1490.361033
Kosovo,XKX,2002,1587.505829
Kosovo,XKX,2003,1969.562713
Kosovo,XKX,2004,2135.332847
Kosovo,XKX,2005,2190.552079
Kosovo,XKX,2006,2371.662079
Kosovo,XKX,2007,2788.479464
Kosovo,XKX,2008,3254.860674
Kuwait,KWT,1996,19300.86144
Kuwait,KWT,1997,17696.13876
Kuwait,KWT,1998,14126.8751
Kuwait,KWT,1999,15391.34574
Kuwait,KWT,2000,18389.38433
Kuwait,KWT,2001,16540.96761
Kuwait,KWT,2002,17789.41981
Kuwait,KWT,2003,22071.56961
Kuwait,KWT,2004,26921.08278
Kuwait,KWT,2005,35490.26132
Kuwait,KWT,2006,42717.55725
Kuwait,KWT,2007,45793.97614
Kuwait,KWT,2008,55571.99806
Kyrgyz Republic,KGZ,1996,394.8601215
Kyrgyz Republic,KGZ,1997,376.4296133
Kyrgyz Republic,KGZ,1998,345.1381316
Kyrgyz Republic,KGZ,1999,258.04934
Kyrgyz Republic,KGZ,2000,279.6205233
Kyrgyz Republic,KGZ,2001,308.4087767
Kyrgyz Republic,KGZ,2002,321.726538
Kyrgyz Republic,KGZ,2003,380.5073624
Kyrgyz Republic,KGZ,2004,433.2351189
Kyrgyz Republic,KGZ,2005,476.55213
Kyrgyz Republic,KGZ,2006,543.1107024
Kyrgyz Republic,KGZ,2007,721.7686908
Kyrgyz Republic,KGZ,2008,966.3936272
Lao PDR,LAO,1996,377.9712559
Lao PDR,LAO,1997,345.4969431
Lao PDR,LAO,1998,248.5413984
Lao PDR,LAO,1999,277.4951028
Lao PDR,LAO,2000,324.8450496
Lao PDR,LAO,2001,326.6408434
Lao PDR,LAO,2002,319.8270584
Lao PDR,LAO,2003,362.6252958
Lao PDR,LAO,2004,417.7516561
Lao PDR,LAO,2005,475.4164695
Lao PDR,LAO,2006,590.3013108
Lao PDR,LAO,2007,709.767087
Lao PDR,LAO,2008,899.4950787
Latvia,LVA,1996,2429.591085
Latvia,LVA,1997,2682.316453
Latvia,LVA,1998,2977.148772
Latvia,LVA,1999,3151.325802
Latvia,LVA,2000,3352.731296
Latvia,LVA,2001,3572.80513
Latvia,LVA,2002,4132.349207
Latvia,LVA,2003,5134.905694
Latvia,LVA,2004,6351.080125
Latvia,LVA,2005,7558.742006
Latvia,LVA,2006,9667.9757
Latvia,LVA,2007,14044.01589
Latvia,LVA,2008,16348.53121
Lebanon,LBN,1996,4457.96016
Lebanon,LBN,1997,5093.290745
Lebanon,LBN,1998,5538.680283
Lebanon,LBN,1999,5509.346429
Lebanon,LBN,2000,5334.903329
Lebanon,LBN,2001,5253.122599
Lebanon,LBN,2002,5436.595223
Lebanon,LBN,2003,5425.66907
Lebanon,LBN,2004,5424.22356
Lebanon,LBN,2005,5339.441291
Lebanon,LBN,2006,5372.065899
Lebanon,LBN,2007,6014.271115
Lebanon,LBN,2008,7109.466413
Lesotho,LSO,1996,529.3669607
Lesotho,LSO,1997,551.2410588
Lesotho,LSO,1998,506.9946049
Lesotho,LSO,1999,493.2493774
Lesotho,LSO,2000,474.8197906
Lesotho,LSO,2001,437.8190154
Lesotho,LSO,2002,407.8093907
Lesotho,LSO,2003,603.6362783
Lesotho,LSO,2004,781.5145954
Lesotho,LSO,2005,862.9463084
Lesotho,LSO,2006,915.7757486
Lesotho,LSO,2007,918.5406962
Lesotho,LSO,2008,935.3941391
Liberia,LBR,1996,72.74622475
Liberia,LBR,1997,125.4627472
Liberia,LBR,1998,140.9609018
Liberia,LBR,1999,161.5641221
Liberia,LBR,2000,183.4149991
Liberia,LBR,2001,174.1815473
Liberia,LBR,2002,177.2851087
Liberia,LBR,2003,133.4945108
Liberia,LBR,2004,149.4452549
Liberia,LBR,2005,168.6480254
Liberia,LBR,2006,178.927099
Liberia,LBR,2007,210.3733292
Liberia,LBR,2008,232.061732
Libya,LBY,1996,5537.183816
Libya,LBY,1997,5999.026651
Libya,LBY,1998,5244.88031
Libya,LBY,1999,6821.312519
Libya,LBY,2000,7145.628494
Libya,LBY,2001,6269.580123
Libya,LBY,2002,3705.442638
Libya,LBY,2003,4676.967503
Libya,LBY,2004,5806.083604
Libya,LBY,2005,8171.361651
Libya,LBY,2006,9344.987518
Libya,LBY,2007,11308.56661
Libya,LBY,2008,14396.04865
Liechtenstein,LIE,1996,79937.21476
Liechtenstein,LIE,1997,72190.79059
Liechtenstein,LIE,1998,76641.0552
Liechtenstein,LIE,1999,81116.43917
Liechtenstein,LIE,2000,74624.55996
Liechtenstein,LIE,2001,74005.01045
Liechtenstein,LIE,2002,79035.53479
Liechtenstein,LIE,2003,89469.75087
Liechtenstein,LIE,2004,99848.61504
Liechtenstein,LIE,2005,104994.0183
Liechtenstein,LIE,2006,113983.1678
Liechtenstein,LIE,2007,130267.2433
Liechtenstein,LIE,2008,142973.8309
Lithuania,LTU,1996,2328.153808
Lithuania,LTU,1997,2830.737533
Lithuania,LTU,1998,3166.895648
Lithuania,LTU,1999,3113.546428
Lithuania,LTU,2000,3297.354701
Lithuania,LTU,2001,3530.147337
Lithuania,LTU,2002,4146.987928
Lithuania,LTU,2003,5505.535669
Lithuania,LTU,2004,6706.966998
Lithuania,LTU,2005,7863.162009
Lithuania,LTU,2006,9240.642548
Lithuania,LTU,2007,12297.91535
Lithuania,LTU,2008,14961.56818
Luxembourg,LUX,1996,52571.93499
Luxembourg,LUX,1997,47042.34711
Luxembourg,LUX,1998,47584.46439
Luxembourg,LUX,1999,51654.4028
Luxembourg,LUX,2000,48735.99549
Luxembourg,LUX,2001,48179.42085
Luxembourg,LUX,2002,52930.64115
Luxembourg,LUX,2003,65445.88503
Luxembourg,LUX,2004,75716.35108
Luxembourg,LUX,2005,80289.69641
Luxembourg,LUX,2006,89739.7117
Luxembourg,LUX,2007,106018.4928
Luxembourg,LUX,2008,114293.8433
"Macao SAR, China",MAC,1996,18097.40061
"Macao SAR, China",MAC,1997,17957.94638
"Macao SAR, China",MAC,1998,16451.33864
"Macao SAR, China",MAC,1999,15505.27875
"Macao SAR, China",MAC,2000,15702.85553
"Macao SAR, China",MAC,2001,15547.87353
"Macao SAR, China",MAC,2002,16312.63772
"Macao SAR, China",MAC,2003,17809.59815
"Macao SAR, China",MAC,2004,22453.19235
"Macao SAR, China",MAC,2005,25058.53593
"Macao SAR, China",MAC,2006,29979.85447
"Macao SAR, China",MAC,2007,36402.56051
"Macao SAR, China",MAC,2008,40667.88423
"Macedonia, FYR",MKD,1996,2222.813128
"Macedonia, FYR",MKD,1997,1868.030611
"Macedonia, FYR",MKD,1998,1774.822037
"Macedonia, FYR",MKD,1999,1814.512523
"Macedonia, FYR",MKD,2000,1854.145956
"Macedonia, FYR",MKD,2001,1815.920091
"Macedonia, FYR",MKD,2002,1961.203736
"Macedonia, FYR",MKD,2003,2408.80011
"Macedonia, FYR",MKD,2004,2762.561701
"Macedonia, FYR",MKD,2005,3037.754585
"Macedonia, FYR",MKD,2006,3325.613242
"Macedonia, FYR",MKD,2007,4036.140237
"Macedonia, FYR",MKD,2008,4793.292959
Madagascar,MDG,1996,287.3565596
Madagascar,MDG,1997,247.1294102
Madagascar,MDG,1998,252.4652058
Madagascar,MDG,1999,243.2527515
Madagascar,MDG,2000,245.9390659
Madagascar,MDG,2001,278.5557032
Madagascar,MDG,2002,262.2859481
Madagascar,MDG,2003,316.7998965
Madagascar,MDG,2004,245.1235876
Madagascar,MDG,2005,274.8197023
Madagascar,MDG,2006,292.1507443
Madagascar,MDG,2007,377.8482928
Madagascar,MDG,2008,470.733254
Malawi,MWI,1996,225.6262847
Malawi,MWI,1997,256.5276762
Malawi,MWI,1998,163.5335012
Malawi,MWI,1999,160.7990288
Malawi,MWI,2000,153.2595087
Malawi,MWI,2001,146.7615397
Malawi,MWI,2002,290.9798977
Malawi,MWI,2003,260.1052517
Malawi,MWI,2004,274.2256294
Malawi,MWI,2005,280.3673842
Malawi,MWI,2006,297.6971211
Malawi,MWI,2007,320.2227274
Malawi,MWI,2008,372.842678
Malaysia,MYS,1996,4797.291371
Malaysia,MYS,1997,4637.320481
Malaysia,MYS,1998,3263.520983
Malaysia,MYS,1999,3493.465229
Malaysia,MYS,2000,4045.170471
Malaysia,MYS,2001,3915.115046
Malaysia,MYS,2002,4167.364387
Malaysia,MYS,2003,4463.675893
Malaysia,MYS,2004,4955.477743
Malaysia,MYS,2005,5593.822995
Malaysia,MYS,2006,6222.982955
Malaysia,MYS,2007,7269.17114
Malaysia,MYS,2008,8513.629541
Maldives,MDV,1996,1736.735195
Maldives,MDV,1997,1923.086188
Maldives,MDV,1998,2006.25691
Maldives,MDV,1999,2146.718037
Maldives,MDV,2000,2226.721729
Maldives,MDV,2001,3031.69994
Maldives,MDV,2002,3047.591909
Maldives,MDV,2003,3481.435219
Maldives,MDV,2004,3952.121991
Maldives,MDV,2005,3648.780045
Maldives,MDV,2006,4811.667469
Maldives,MDV,2007,5559.506828
Maldives,MDV,2008,6583.451252
Mali,MLI,1996,282.081344
Mali,MLI,1997,266.668047
Mali,MLI,1998,281.3221274
Mali,MLI,1999,322.53868
Mali,MLI,2000,269.3483829
Mali,MLI,2001,306.8473237
Mali,MLI,2002,334.2024016
Mali,MLI,2003,391.7912801
Mali,MLI,2004,439.3572924
Mali,MLI,2005,487.9402556
Mali,MLI,2006,521.6425796
Mali,MLI,2007,595.6368319
Mali,MLI,2008,689.6784228
Malta,MLT,1996,9397.800918
Malta,MLT,1997,9679.882857
Malta,MLT,1998,10183.67599
Malta,MLT,1999,10648.9889
Malta,MLT,2000,11039.05651
Malta,MLT,2001,11021.78636
Malta,MLT,2002,11843.93902
Malta,MLT,2003,13689.98999
Malta,MLT,2004,15109.05497
Malta,MLT,2005,15835.34667
Malta,MLT,2006,16671.5672
Malta,MLT,2007,19375.5696
Malta,MLT,2008,21928.70067
Marshall Islands,MHL,1996,2156.728468
Marshall Islands,MHL,1997,2056.200186
Marshall Islands,MHL,1998,2093.444391
Marshall Islands,MHL,1999,2073.367384
Marshall Islands,MHL,2000,2126.91386
Marshall Islands,MHL,2001,2206.697584
Marshall Islands,MHL,2002,2391.485486
Marshall Islands,MHL,2003,2434.714867
Marshall Islands,MHL,2004,2522.076276
Marshall Islands,MHL,2005,2649.670541
Marshall Islands,MHL,2006,2763.739007
Marshall Islands,MHL,2007,2891.928956
Marshall Islands,MHL,2008,2925.977632
Mauritania,MRT,1996,601.7734654
Mauritania,MRT,1997,567.2228466
Mauritania,MRT,1998,539.4253598
Mauritania,MRT,1999,534.7159444
Mauritania,MRT,2000,477.4761024
Mauritania,MRT,2001,464.229758
Mauritania,MRT,2002,460.9542322
Mauritania,MRT,2003,528.5806613
Mauritania,MRT,2004,602.547286
Mauritania,MRT,2005,697.7451989
Mauritania,MRT,2006,944.1304851
Mauritania,MRT,2007,1013.31028
Mauritania,MRT,2008,1167.535733
Mauritius,MUS,1996,3899.435192
Mauritius,MUS,1997,3646.630626
Mauritius,MUS,1998,3593.234081
Mauritius,MUS,1999,3651.232286
Mauritius,MUS,2000,3861.032414
Mauritius,MUS,2001,3792.182152
Mauritius,MUS,2002,3957.512906
Mauritius,MUS,2003,4623.347642
Mauritius,MUS,2004,5229.876738
Mauritius,MUS,2005,5116.045424
Mauritius,MUS,2006,5695.969327
Mauritius,MUS,2007,6574.654338
Mauritius,MUS,2008,8030.063005
Mexico,MEX,1996,4153.147901
Mexico,MEX,1997,4939.823744
Mexico,MEX,1998,5079.972214
Mexico,MEX,1999,5777.231681
Mexico,MEX,2000,6720.902113
Mexico,MEX,2001,7031.378864
Mexico,MEX,2002,7106.082019
Mexico,MEX,2003,6751.998987
Mexico,MEX,2004,7199.059665
Mexico,MEX,2005,7986.798439
Mexico,MEX,2006,8767.920258
Mexico,MEX,2007,9330.341687
Mexico,MEX,2008,9689.052887
"Micronesia, Fed. Sts.",FSM,1996,2019.91527
"Micronesia, Fed. Sts.",FSM,1997,1906.880058
"Micronesia, Fed. Sts.",FSM,1998,2029.289159
"Micronesia, Fed. Sts.",FSM,1999,2046.639645
"Micronesia, Fed. Sts.",FSM,2000,2170.92021
"Micronesia, Fed. Sts.",FSM,2001,2240.021462
"Micronesia, Fed. Sts.",FSM,2002,2257.773665
"Micronesia, Fed. Sts.",FSM,2003,2296.26086
"Micronesia, Fed. Sts.",FSM,2004,2252.803138
"Micronesia, Fed. Sts.",FSM,2005,2355.544465
"Micronesia, Fed. Sts.",FSM,2006,2397.451838
"Micronesia, Fed. Sts.",FSM,2007,2441.501551
"Micronesia, Fed. Sts.",FSM,2008,2516.018683
Moldova,MDA,1996,462.1720076
Moldova,MDA,1997,528.177763
Moldova,MDA,1998,448.8413622
Moldova,MDA,1999,321.0267965
Moldova,MDA,2000,354.0037319
Moldova,MDA,2001,407.7302432
Moldova,MDA,2002,458.6778168
Moldova,MDA,2003,548.2896867
Moldova,MDA,2004,720.9409321
Moldova,MDA,2005,831.2052862
Moldova,MDA,2006,950.6482044
Moldova,MDA,2007,1230.434685
Moldova,MDA,2008,1695.972811
Monaco,MCO,1996,101328.7946
Monaco,MCO,1997,90882.92188
Monaco,MCO,1998,93093.25854
Monaco,MCO,1999,91383.94049
Monaco,MCO,2000,82534.87377
Monaco,MCO,2001,82552.56745
Monaco,MCO,2002,89061.05067
Monaco,MCO,2003,108978.4897
Monaco,MCO,2004,123382.0149
Monaco,MCO,2005,126655.5981
Monaco,MCO,2006,135535.0024
Monaco,MCO,2007,170156.6944
Monaco,MCO,2008,192989.1895
Mongolia,MNG,1996,580.9110949
Mongolia,MNG,1997,505.602916
Mongolia,MNG,1998,477.3497294
Mongolia,MNG,1999,445.0069434
Mongolia,MNG,2000,474.2133361
Mongolia,MNG,2001,524.0145924
Mongolia,MNG,2002,571.501883
Mongolia,MNG,2003,646.0561295
Mongolia,MNG,2004,797.8377432
Mongolia,MNG,2005,998.8226671
Mongolia,MNG,2006,1334.651896
Mongolia,MNG,2007,1634.081431
Mongolia,MNG,2008,2139.625631
Montenegro,MNE,2000,1627.042893
Montenegro,MNE,2001,1909.583957
Montenegro,MNE,2002,2106.243274
Montenegro,MNE,2003,2789.10735
Montenegro,MNE,2004,3380.199535
Montenegro,MNE,2005,3674.617924
Montenegro,MNE,2006,4383.595097
Montenegro,MNE,2007,5957.145693
Montenegro,MNE,2008,7367.751909
Morocco,MAR,1996,1556.786387
Morocco,MAR,1997,1393.224149
Morocco,MAR,1998,1469.031945
Morocco,MAR,1999,1444.989055
Morocco,MAR,2000,1332.382358
Morocco,MAR,2001,1336.775376
Morocco,MAR,2002,1413.757176
Morocco,MAR,2003,1721.973863
Morocco,MAR,2004,1948.812275
Morocco,MAR,2005,2013.755559
Morocco,MAR,2006,2191.478567
Morocco,MAR,2007,2494.353552
Morocco,MAR,2008,2884.94776
Mozambique,MOZ,1996,216.8754283
Mozambique,MOZ,1997,253.1096478
Mozambique,MOZ,1998,284.373291
Mozambique,MOZ,1999,301.539472
Mozambique,MOZ,2000,277.6486591
Mozambique,MOZ,2001,256.4414872
Mozambique,MOZ,2002,262.8840551
Mozambique,MOZ,2003,283.8911588
Mozambique,MOZ,2004,336.3318145
Mozambique,MOZ,2005,369.1545359
Mozambique,MOZ,2006,385.7567141
Mozambique,MOZ,2007,422.1461573
Mozambique,MOZ,2008,503.1277109
Myanmar,MMR,2000,193.1874804
Myanmar,MMR,2001,138.9249275
Myanmar,MMR,2002,143.7760051
Myanmar,MMR,2003,219.782326
Myanmar,MMR,2004,219.8156688
Myanmar,MMR,2005,247.2427006
Myanmar,MMR,2006,296.9007284
Myanmar,MMR,2007,410.4500001
Myanmar,MMR,2008,643.9513703
Namibia,NAM,1996,2311.96379
Namibia,NAM,1997,2332.383578
Namibia,NAM,1998,2113.442775
Namibia,NAM,1999,2055.364975
Namibia,NAM,2000,2057.995057
Namibia,NAM,2001,1834.294086
Namibia,NAM,2002,1713.047594
Namibia,NAM,2003,2482.36862
Namibia,NAM,2004,3288.257373
Namibia,NAM,2005,3573.146387
Namibia,NAM,2006,3881.209535
Namibia,NAM,2007,4202.510968
Namibia,NAM,2008,4029.065061
Nauru,NRU,2007,2028.063733
Nauru,NRU,2008,3914.956935
Nepal,NPL,1996,206.4330066
Nepal,NPL,1997,219.684466
Nepal,NPL,1998,212.4689465
Nepal,NPL,1999,215.9805921
Nepal,NPL,2000,231.4255004
Nepal,NPL,2001,248.6183539
Nepal,NPL,2002,246.3075621
Nepal,NPL,2003,253.7200412
Nepal,NPL,2004,287.4001056
Nepal,NPL,2005,317.089198
Nepal,NPL,2006,348.6314534
Nepal,NPL,2007,393.8843518
Nepal,NPL,2008,473.8444409
Netherlands,NLD,1996,28698.66602
Netherlands,NLD,1997,26404.98673
Netherlands,NLD,1998,27533.60679
Netherlands,NLD,1999,27951.73429
Netherlands,NLD,2000,25921.12794
Netherlands,NLD,2001,26584.12169
Netherlands,NLD,2002,28817.32321
Netherlands,NLD,2003,35245.16407
Netherlands,NLD,2004,39954.64222
Netherlands,NLD,2005,41577.16009
Netherlands,NLD,2006,44453.97119
Netherlands,NLD,2007,51241.31562
Netherlands,NLD,2008,56928.82048
New Caledonia,NCL,1996,18257.21505
New Caledonia,NCL,1997,16341.58735
New Caledonia,NCL,1998,15387.86958
New Caledonia,NCL,1999,14611.8328
New Caledonia,NCL,2000,12579.59511
New Zealand,NZL,1996,18794.43604
New Zealand,NZL,1997,17474.02032
New Zealand,NZL,1998,14738.44557
New Zealand,NZL,1999,15322.08851
New Zealand,NZL,2000,13641.10272
New Zealand,NZL,2001,13882.85683
New Zealand,NZL,2002,16874.31232
New Zealand,NZL,2003,21913.70817
New Zealand,NZL,2004,25420.39935
New Zealand,NZL,2005,27750.89515
New Zealand,NZL,2006,26670.86452
New Zealand,NZL,2007,32509.73471
New Zealand,NZL,2008,31287.77865
Nicaragua,NIC,1996,916.5187095
Nicaragua,NIC,1997,917.1288401
Nicaragua,NIC,1998,951.8733523
Nicaragua,NIC,1999,981.0204892
Nicaragua,NIC,2000,1016.020743
Nicaragua,NIC,2001,1043.600758
Nicaragua,NIC,2002,1010.147277
Nicaragua,NIC,2003,1015.565314
Nicaragua,NIC,2004,1091.505157
Nicaragua,NIC,2005,1175.116225
Nicaragua,NIC,2006,1240.992617
Nicaragua,NIC,2007,1344.301871
Nicaragua,NIC,2008,1518.805386
Niger,NER,1996,202.4214038
Niger,NER,1997,181.2955353
Niger,NER,1998,196.7250241
Niger,NER,1999,184.3464766
Niger,NER,2000,158.4055972
Niger,NER,2001,165.2507247
Niger,NER,2002,177.8208384
Niger,NER,2003,215.8050408
Niger,NER,2004,232.5661574
Niger,NER,2005,250.0383731
Niger,NER,2006,258.0463873
Niger,NER,2007,292.55962
Niger,NER,2008,354.8185998
Nigeria,NGA,1996,315.9670713
Nigeria,NGA,1997,315.5522291
Nigeria,NGA,1998,274.9873911
Nigeria,NGA,1999,300.6090075
Nigeria,NGA,2000,379.1193264
Nigeria,NGA,2001,351.7996666
Nigeria,NGA,2002,459.4572117
Nigeria,NGA,2003,512.650719
Nigeria,NGA,2004,648.8150852
Nigeria,NGA,2005,807.8938738
Nigeria,NGA,2006,1019.743286
Nigeria,NGA,2007,1136.829645
Nigeria,NGA,2008,1383.893354
Northern Mariana Islands,MNP,2002,18672.83277
Northern Mariana Islands,MNP,2003,18376.79096
Northern Mariana Islands,MNP,2004,18427.42488
Northern Mariana Islands,MNP,2005,16644.70382
Northern Mariana Islands,MNP,2006,16048.50214
Northern Mariana Islands,MNP,2007,15761.26225
Northern Mariana Islands,MNP,2008,16350.05485
Norway,NOR,1996,37321.44339
Norway,NOR,1997,36628.51742
Norway,NOR,1998,34788.77856
Norway,NOR,1999,36371.39579
Norway,NOR,2000,38146.71539
Norway,NOR,2001,38549.58934
Norway,NOR,2002,43061.15038
Norway,NOR,2003,50111.65445
Norway,NOR,2004,57570.26916
Norway,NOR,2005,66775.3944
Norway,NOR,2006,74114.69715
Norway,NOR,2007,85170.86217
Norway,NOR,2008,97007.94189
Oman,OMN,1996,6830.596669
Oman,OMN,1997,7039.577431
